2026-07-28 14:05:17,235 | INFO    | main         | متصل شد به @lfc_test_1_bot | حالت انتشار: manual
2026-07-28 14:05:17,235 | INFO    | main         | ترجمه: Liverpool are working on Bradley Barcola deal
2026-07-29 00:36:23,674 | INFO    | main         | در این سیکل 5 خبر ارسال شد
2026-07-29 00:36:23,674 | INFO    | main         | سیکل تمام شد و ربات بسته شد — دکمه‌ها فقط وقتی کار می‌کنند که ربات روشن باشد: python main.py
2026-07-29 00:41:32,466 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 00:41:33,331 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 00:41:33,822 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 00:41:33,959 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 00:41:35,007 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 00:41:35,139 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 00:41:35,587 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 00:41:36,029 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 00:41:37,325 | WARNING | src.base     | GET https://nitter.net/DavidLynchLFC/rss -> 429
2026-07-29 00:41:44,935 | WARNING | src.base     | GET https://lightbrd.com/DavidLynchLFC/rss -> 403
2026-07-29 00:41:45,934 | WARNING | src.base     | GET https://xcancel.com/DavidLynchLFC/rss -> 400
2026-07-29 00:41:56,828 | INFO    | src.twitter  | @DavidLynchLFC جواب نداد — 30 دقیقه کنار گذاشته شد
2026-07-29 00:41:56,829 | INFO    | src.twitter  | توییتر: 29 حساب در 20.8s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 00:41:56,830 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 00:41:56,831 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 00:41:56,831 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 00:41:56,833 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 00:41:56,834 | INFO    | main         | ترجمه: John Oliver will be cheering on the Reds at Yankee Stadium tomorrow 🤩
2026-07-29 00:42:03,134 | INFO    | guard        | نگهبان کانال: 18 پست اخیر خوانده شد
2026-07-29 00:42:05,173 | INFO    | main         | ترجمه: Inside Training: Cody and Virgil are back 🙌

Watch their first day of 
2026-07-29 00:42:12,726 | INFO    | main         | ترجمه: Cody Gakpo and Virgil van Dijk have today reported for pre-season duty
2026-07-29 00:42:15,488 | INFO    | main         | خبر مشترک با Liverpool FC
2026-07-29 00:42:17,505 | INFO    | main         | ترجمه: "Everyone knows what type of football he plays so I think he is the pe
2026-07-29 00:42:29,252 | INFO    | main         | در این سیکل 4 خبر ارسال شد
2026-07-29 00:42:29,252 | INFO    | main         | سیکل تمام شد و ربات بسته شد — دکمه‌ها فقط وقتی کار می‌کنند که ربات روشن باشد: python main.py
2026-07-29 00:43:12,006 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 00:43:12,551 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 00:43:13,624 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 00:43:14,450 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 00:43:14,601 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 00:43:15,038 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 00:43:15,192 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 00:43:15,339 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 00:43:16,483 | WARNING | src.base     | GET https://nitter.net/DavidLynchLFC/rss -> 429
2026-07-29 00:43:22,206 | INFO    | src.twitter  | توییتر: 29 حساب در 6.9s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 00:43:22,208 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 00:43:22,208 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 00:43:22,209 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 00:43:22,211 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 00:43:22,211 | INFO    | main         | ترجمه: Inside Training: Pre-season day one for Cody Gakpo and Virgil van Dijk
2026-07-29 00:43:29,270 | INFO    | guard        | نگهبان کانال: 18 پست اخیر خوانده شد
2026-07-29 00:43:31,312 | INFO    | main         | ترجمه: Bradley Barcola 'reaches verbal agreement' with Liverpool as blockbust
2026-07-29 00:43:58,417 | INFO    | main         | هشدار کانال (90%): توافق اولیه لیورپول با بردلی بارکولا
2026-07-29 00:44:00,434 | INFO    | main         | ترجمه: Interview with Milos Kerkez.
Setting the record straight over summer w
2026-07-29 00:44:13,327 | INFO    | main         | ترجمه: John Oliver will be cheering on the Reds at Yankee Stadium tomorrow 🤩
2026-07-29 00:44:22,327 | INFO    | main         | ترجمه: Inside Training: Cody and Virgil are back 🙌

Watch their first day of 
2026-07-29 00:44:26,932 | INFO    | main         | هشدار کانال (100%): بازگشت کودی و ویرجیل به تمرینات پیش‌فصل
2026-07-29 00:44:28,949 | INFO    | main         | در این سیکل 5 خبر ارسال شد
2026-07-29 00:44:28,949 | INFO    | main         | سیکل تمام شد و ربات بسته شد — دکمه‌ها فقط وقتی کار می‌کنند که ربات روشن باشد: python main.py
2026-07-29 00:46:41,480 | INFO    | main         | متصل شد به @lfc_test_1_bot | حالت انتشار: manual
2026-07-29 00:46:41,481 | INFO    | main         | سرویس فعال شد — چک منابع هر 60 ثانیه
2026-07-29 00:46:43,117 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 00:46:43,989 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 00:46:44,909 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 00:46:45,500 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 00:46:45,900 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 00:46:46,277 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 00:46:46,684 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 00:46:47,043 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 00:46:49,464 | WARNING | src.base     | GET https://nitter.net/SajadIqballfc/rss -> 429
2026-07-29 00:46:55,651 | WARNING | src.base     | GET https://lightbrd.com/SajadIqballfc/rss -> 403
2026-07-29 00:47:00,265 | WARNING | src.base     | GET https://xcancel.com/SajadIqballfc/rss -> 400
2026-07-29 00:47:21,297 | INFO    | src.twitter  | @SajadIqballfc جواب نداد — 30 دقیقه کنار گذاشته شد
2026-07-29 00:47:21,298 | INFO    | src.twitter  | توییتر: 29 حساب در 34.3s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 00:47:21,299 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 00:47:21,299 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 00:47:21,300 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 00:47:21,301 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 00:47:21,302 | INFO    | main         | ترجمه: Liverpool assessed a number of wide options after missing out on Yan D
2026-07-29 00:47:28,930 | INFO    | guard        | نگهبان کانال: 18 پست اخیر خوانده شد
2026-07-29 00:47:30,119 | INFO    | main         | → در گروه قرار گرفت: Liverpool assessed a number of wide options after missing out on Yan D
2026-07-29 00:47:32,120 | INFO    | main         | ترجمه: Cody Gakpo and Virgil van Dijk have today reported for pre-season duty
2026-07-29 00:47:38,181 | INFO    | main         | خبر مشترک با Liverpool FC
2026-07-29 00:47:39,127 | INFO    | main         | → در گروه قرار گرفت: Cody Gakpo and Virgil van Dijk have today reported for pre-season duty
2026-07-29 00:47:41,128 | INFO    | main         | در این سیکل 2 خبر ارسال شد
2026-07-29 00:47:46,373 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 00:47:46,621 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 00:47:46,877 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 00:47:47,144 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 00:47:47,273 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 00:47:47,394 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 00:47:47,521 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 00:47:47,648 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 00:47:48,775 | WARNING | src.base     | GET https://nitter.net/SajadIqballfc/rss -> 429
2026-07-29 00:47:54,551 | INFO    | src.twitter  | توییتر: 29 حساب در 6.9s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 00:47:54,552 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 00:47:54,552 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 00:47:54,553 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 00:47:54,554 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 00:47:54,555 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 00:48:46,509 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 00:48:46,767 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 00:48:47,037 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 00:48:47,161 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 00:48:47,278 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 00:48:47,402 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 00:48:47,527 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 00:48:47,648 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 00:48:48,728 | WARNING | src.base     | GET https://nitter.net/SajadIqballfc/rss -> 429
2026-07-29 00:48:55,240 | INFO    | src.twitter  | توییتر: 29 حساب در 7.6s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 00:48:55,241 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 00:48:55,241 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 00:48:55,243 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 00:48:55,244 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 00:48:55,244 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 00:49:48,492 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 00:49:51,574 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 00:49:53,197 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 00:49:53,987 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 00:49:54,612 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 00:49:55,277 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 00:49:56,057 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 00:49:57,357 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
